format=1 tracks=10 division=480
# TRACK 0

BA    1   CR         0   TR  0   CH 16   Meta Event   type &54   96 0 3 0 0
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 24, crotchets/32ndnote 8
BA    1   CR         0   TR  0   CH 16   Key C major
BA    1   CR         0   TR  0   CH 16   Tempo 132.2
BA    1   CR         0   TR  0   CH 16   End of track

# TRACK 1

# BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 24, crotchets/32ndnote 8
# BA    1   CR         0   TR  0   CH 16   Key C major
# BA    1   CR         0   TR  0   CH 16   Tempo 132.2
BA   35   CR   1+33/80   TR  1   CH  1   ST &E0 &2A &7D
BA   35   CR 1+199/480   TR  1   CH  1   ST &E0 &2A &7D
BA   35   CR   1+17/40   TR  1   CH  1   ST &E0 &56 &7A
BA   35   CR   1+41/96   TR  1   CH  1   ST &E0 &56 &7A
BA   35   CR    1+7/16   TR  1   CH  1   ST &E0 &44 &78
BA   35   CR    1+7/16   TR  1   CH  1   ST &E0 &44 &78
BA   35   CR  1+71/160   TR  1   CH  1   ST &E0 &2B &75
BA   35   CR 1+107/240   TR  1   CH  1   ST &E0 &2B &75
BA   35   CR 1+109/240   TR  1   CH  1   ST &E0 &22 &74
BA   35   CR 1+109/240   TR  1   CH  1   ST &E0 &22 &74
BA   35   CR 1+113/240   TR  1   CH  1   ST &E0 &00 &70
BA   35   CR 1+113/240   TR  1   CH  1   ST &E0 &00 &70
BA   35   CR 1+229/480   TR  1   CH  1   ST &E0 &6F &6D
BA   35   CR   1+23/48   TR  1   CH  1   ST &E0 &6F &6D
BA   35   CR  1+79/160   TR  1   CH  1   ST &E0 &5E &6B
BA   35   CR 1+119/240   TR  1   CH  1   ST &E0 &5E &6B
BA   35   CR  1+81/160   TR  1   CH  1   ST &E0 &64 &69
BA   35   CR  1+81/160   TR  1   CH  1   ST &E0 &64 &69
BA   35   CR   1+31/60   TR  1   CH  1   ST &E0 &72 &68
BA   35   CR  1+83/160   TR  1   CH  1   ST &E0 &72 &68
BA   35   CR 1+253/480   TR  1   CH  1   ST &E0 &00 &68
BA   35   CR 1+127/240   TR  1   CH  1   ST &E0 &00 &68
BA   35   CR 1+257/480   TR  1   CH  1   ST &E0 &2B &65
BA   35   CR 1+257/480   TR  1   CH  1   ST &E0 &2B &65
BA   35   CR   1+11/20   TR  1   CH  1   ST &E0 &19 &63
BA   35   CR   1+53/96   TR  1   CH  1   ST &E0 &19 &63
BA   35   CR  1+91/160   TR  1   CH  1   ST &E0 &08 &61
BA   35   CR 1+137/240   TR  1   CH  1   ST &E0 &08 &61
BA   35   CR  1+93/160   TR  1   CH  1   ST &E0 &77 &5E
BA   35   CR    1+7/12   TR  1   CH  1   ST &E0 &77 &5E
BA   35   CR 1+283/480   TR  1   CH  1   ST &E0 &6F &5D
BA   35   CR  1+71/120   TR  1   CH  1   ST &E0 &6F &5D
BA   35   CR   1+29/48   TR  1   CH  1   ST &E0 &66 &5C
BA   35   CR   1+29/48   TR  1   CH  1   ST &E0 &66 &5C
BA   35   CR   1+59/96   TR  1   CH  1   ST &E0 &4D &59
BA   35   CR   1+37/60   TR  1   CH  1   ST &E0 &4D &59
BA   35   CR 1+151/240   TR  1   CH  1   ST &E0 &44 &58
BA   35   CR 1+151/240   TR  1   CH  1   ST &E0 &44 &58
BA   35   CR   1+31/48   TR  1   CH  1   ST &E0 &33 &56
BA   35   CR 1+311/480   TR  1   CH  1   ST &E0 &33 &56
BA   35   CR   1+21/32   TR  1   CH  1   ST &E0 &2B &55
BA   35   CR  1+79/120   TR  1   CH  1   ST &E0 &2B &55
BA   35   CR 1+323/480   TR  1   CH  1   ST &E0 &47 &53
BA   35   CR   1+27/40   TR  1   CH  1   ST &E0 &47 &53
BA   35   CR 1+109/160   TR  1   CH  1   ST &E0 &71 &50
BA   35   CR 1+109/160   TR  1   CH  1   ST &E0 &71 &50
BA   35   CR 1+331/480   TR  1   CH  1   ST &E0 &6F &4D
BA   35   CR  1+83/120   TR  1   CH  1   ST &E0 &6F &4D
BA   35   CR 1+337/480   TR  1   CH  1   ST &E0 &44 &48
BA   35   CR 1+169/240   TR  1   CH  1   ST &E0 &44 &48
BA   35   CR 1+343/480   TR  1   CH  1   ST &E0 &11 &42
BA   35   CR 1+343/480   TR  1   CH  1   ST &E0 &11 &42
BA   35   CR 1+349/480   TR  1   CH  1   ST &E0 &00 &40
BA   35   CR 1+349/480   TR  1   CH  1   ST &E0 &00 &40
BA   35   CR 1+209/240   TR  1   CH  1   NT  A---      191/480
BA   35   CR 2+137/240   TR  1   CH  1   NT  A---      259/480
BA   35   CR    3+9/80   TR  1   CH  1   NT  E---       41/160
BA   35   CR 3+149/480   TR  1   CH  1   NT  A---      241/480
BA   35   CR 3+191/240   TR  1   CH  1   NT  G---        55/96

BA   36   CR     11/32   TR  1   CH  1   NT  G--          7/16
BA   36   CR   129/160   TR  1   CH  1   NT  G---        23/48
BA   36   CR 1+137/480   TR  1   CH  1   NT  G--       133/240
BA   36   CR 1+193/240   TR  1   CH  1   NT  D--        53/480
BA   36   CR   1+39/40   TR  1   CH  1   NT  D--         11/48
BA   36   CR 2+269/480   TR  1   CH  1   NT  D--       241/480
BA   36   CR  3+61/480   TR  1   CH  1   NT  A---       27/160
BA   36   CR    3+7/30   TR  1   CH  1   NT  D--         23/40

BA   37   CR   163/480   TR  1   CH  1   NT  C-         61/160
BA   37   CR 1+143/480   TR  1   CH  1   NT  C-         49/160
BA   37   CR  1+91/120   TR  1   CH  1   NT  A---        19/48
BA   37   CR 2+259/480   TR  1   CH  1   NT  A---          1/2
BA   37   CR    3+4/15   TR  1   CH  1   NT  A---      241/480
BA   37   CR 3+193/240   TR  1   CH  1   NT  G---        13/24

BA   38   CR     27/80   TR  1   CH  1   NT  G--        91/240
BA   38   CR   101/120   TR  1   CH  1   NT  G---      251/480
BA   38   CR    1+3/10   TR  1   CH  1   NT  G--         43/80
BA   38   CR 1+397/480   TR  1   CH  1   NT  D--          5/16
BA   38   CR   2+23/40   TR  1   CH  1   NT  D--       203/480
BA   38   CR   3+7/120   TR  1   CH  1   NT  A---       53/240
BA   38   CR    3+3/16   TR  1   CH  1   NT  D--       131/480
BA   38   CR 3+129/160   TR  1   CH  1   NT  F---      103/240

BA   39   CR   133/480   TR  1   CH  1   NT  F#---      41/120
BA   39   CR  1+59/240   TR  1   CH  1   NT  G---      109/240
BA   39   CR 1+117/160   TR  1   CH  1   NT  A---       21/160
BA   39   CR 1+457/480   TR  1   CH  1   NT  A---         7/30
BA   39   CR     2+1/2   TR  1   CH  1   NT  A---      287/480
BA   39   CR   3+11/80   TR  1   CH  1   NT  E---          1/5
BA   39   CR  3+39/160   TR  1   CH  1   NT  A---        33/80
BA   39   CR 3+223/240   TR  1   CH  1   NT  G---      263/480

BA   40   CR      5/12   TR  1   CH  1   NT  G--       113/240
BA   40   CR   409/480   TR  1   CH  1   NT  G---        19/48
BA   40   CR 1+127/480   TR  1   CH  1   NT  G--         53/96
BA   40   CR   1+25/32   TR  1   CH  1   NT  D--        11/120
BA   40   CR   1+39/40   TR  1   CH  1   NT  D--          9/32
BA   40   CR  2+93/160   TR  1   CH  1   NT  D--       247/480
BA   40   CR    3+9/80   TR  1   CH  1   NT  A---        19/96
BA   40   CR  3+31/120   TR  1   CH  1   NT  D--        97/160

BA   41   CR   143/480   TR  1   CH  1   NT  C-         89/240
BA   41   CR   1+13/40   TR  1   CH  1   NT  C-           4/15
