format=0 tracks=1 division=96

BA 1083   CR         1   TR  0   CH  1   NT  D--         13/16   von=40
BA 1083   CR   1+19/48   TR  0   CH  1   ST &B0 &40 &00
BA 1083   CR   1+19/48   TR  0   CH  1   ST &B0 &40 &7F
BA 1083   CR   1+19/32   TR  0   CH  1   NT  E             1/8   von=46
BA 1083   CR   1+65/96   TR  0   CH  1   NT  A-          13/96   von=26
BA 1083   CR   1+65/96   TR  0   CH  1   NT  C           13/96   von=34
BA 1083   CR    3+7/24   TR  0   CH  1   NT  G--        1+3/32   von=39
BA 1083   CR    3+5/16   TR  0   CH  1   ST &B0 &40 &7F
BA 1083   CR    3+5/16   TR  0   CH  1   ST &B0 &40 &7F
BA 1083   CR   3+31/48   TR  0   CH  1   ST &B0 &40 &00
BA 1083   CR   3+31/48   TR  0   CH  1   ST &B0 &40 &7F
BA 1083   CR   3+37/48   TR  0   CH  1   NT  F           15/32   von=78
BA 1083   CR   3+79/96   TR  0   CH  1   NT  Bb-         11/24   von=69

BA 1084   CR     71/96   TR  0   CH  1   NT  D            7/32   von=50
BA 1084   CR     73/96   TR  0   CH  1   NT  G-           9/32   von=34
BA 1084   CR    1+3/16   TR  0   CH  1   NT  G--         17/96
BA 1084   CR   1+47/96   TR  0   CH  1   NT  C--         29/32   von=40
BA 1084   CR     1+1/2   TR  0   CH  1   ST &B0 &40 &00
BA 1084   CR     1+1/2   TR  0   CH  1   ST &B0 &40 &00
BA 1084   CR   2+13/96   TR  0   CH  1   ST &B0 &40 &00
BA 1084   CR   2+13/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1084   CR    2+7/32   TR  0   CH  1   NT  G-          15/16   von=30
BA 1084   CR   2+23/96   TR  0   CH  1   NT  E           41/48   von=33
BA 1084   CR     2+1/4   TR  0   CH  1   NT  Bb-          5/12   von=38
BA 1084   CR     2+1/4   TR  0   CH  1   NT  C             7/8   von=47
BA 1084   CR   3+27/32   TR  0   CH  1   NT  F--        1+5/32
BA 1084   CR   3+31/32   TR  0   CH  1   ST &B0 &40 &00
BA 1084   CR   3+31/32   TR  0   CH  1   ST &B0 &40 &7F

BA 1085   CR      7/16   TR  0   CH  1   ST &B0 &40 &00
BA 1085   CR      7/16   TR  0   CH  1   ST &B0 &40 &00
BA 1085   CR     65/96   TR  0   CH  1   NT  E          1+7/48   von=32
BA 1085   CR     71/96   TR  0   CH  1   NT  A-          41/48   von=48
BA 1085   CR     71/96   TR  0   CH  1   NT  C          1+3/16   von=45
BA 1085   CR     1+7/8   TR  0   CH  1   NT  F-           7/48   von=28
BA 1085   CR    2+5/48   TR  0   CH  1   ST &B0 &40 &00
BA 1085   CR    2+5/48   TR  0   CH  1   ST &B0 &40 &7F
BA 1085   CR     2+1/8   TR  0   CH  1   NT  Bb--          7/8   von=50
BA 1085   CR   2+23/32   TR  0   CH  1   ST &B0 &40 &00
BA 1085   CR   2+23/32   TR  0   CH  1   ST &B0 &40 &7F
BA 1085   CR   2+15/16   TR  0   CH  1   NT  A-            1/6   von=49
BA 1085   CR   2+15/16   TR  0   CH  1   NT  D            5/24   von=31
BA 1085   CR   3+11/16   TR  0   CH  1   ST &B0 &40 &00
BA 1085   CR   3+11/16   TR  0   CH  1   ST &B0 &40 &00
BA 1085   CR   3+23/32   TR  0   CH  1   NT  F--       1+47/96   von=56

BA 1086   CR     71/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1086   CR     71/96   TR  0   CH  1   ST &B0 &40 &00
BA 1086   CR     29/32   TR  0   CH  1   NT  E           29/96   von=51
BA 1086   CR     95/96   TR  0   CH  1   NT  C           23/96   von=45
BA 1086   CR    1+1/24   TR  0   CH  1   NT  A-          13/96   von=31
BA 1086   CR    2+1/32   TR  0   CH  1   NT  Bb--        13/16   von=50
BA 1086   CR    2+5/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1086   CR    2+5/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1086   CR   2+17/32   TR  0   CH  1   ST &B0 &40 &7F
BA 1086   CR   2+17/32   TR  0   CH  1   ST &B0 &40 &7F
BA 1086   CR     2+3/4   TR  0   CH  1   NT  F           13/96   von=43
BA 1086   CR   2+73/96   TR  0   CH  1   NT  D           13/96   von=48
BA 1086   CR   2+13/16   TR  0   CH  1   NT  A-          13/96   von=28
BA 1086   CR   3+47/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1086   CR   3+47/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1086   CR     3+1/2   TR  0   CH  1   NT  F--       1+19/48   von=43
BA 1086   CR    3+7/12   TR  0   CH  1   NT  E           1+1/8   von=41
BA 1086   CR    3+7/12   TR  0   CH  1   NT  G           89/96   von=64
BA 1086   CR   3+15/16   TR  0   CH  1   ST &B0 &40 &7F
BA 1086   CR   3+15/16   TR  0   CH  1   ST &B0 &40 &7F

BA 1087   CR     11/16   TR  0   CH  1   NT  A-           5/48   von=49
BA 1087   CR     11/16   TR  0   CH  1   NT  C            3/32   von=47
